iter	RMSE
2925	0.1061362543
2926	0.1061061673
2927	0.1060823578
2928	0.1060608283
2929	0.1060282437
2930	0.1060096329
2931	0.105986949
2932	0.1059649682
2933	0.1059375295
2934	0.1059158405
2935	0.1058945497
2936	0.1058752676
2937	0.1058551148
2938	0.1058254407
2939	0.1058065447
2940	0.1057848807
2941	0.1057578396
2942	0.105724926
2943	0.105703351
2944	0.1056732915
2945	0.1056484765
2946	0.1056302547
2947	0.1056099854
2948	0.1055869137
2949	0.1055696373
2950	0.1055399281
2951	0.105518043
2952	0.1054874802
2953	0.1054617704
2954	0.1054426434
2955	0.1054217899
2956	0.1054027472
2957	0.1053855928
2958	0.1053696527
2959	0.1053530442
2960	0.10533673
2961	0.1053040648
2962	0.1052812275
2963	0.1052571033
2964	0.1052329612
2965	0.105199657
2966	0.1051605268
2967	0.1051412753
2968	0.1051121565
2969	0.1050906711
2970	0.1050711878
2971	0.1050418849
2972	0.1050116358
2973	0.1049931432
2974	0.1049678407
2975	0.1049512775
2976	0.1049269314
2977	0.1049037387
2978	0.1048717339
2979	0.1048505833
2980	0.1048275009
2981	0.1048057588
2982	0.1047803441
2983	0.1047497882
2984	0.1047325177
2985	0.1047081453
2986	0.1046828601
2987	0.1046593047
2988	0.1046319695
2989	0.1046060351
2990	0.1045808272
2991	0.1045626023
2992	0.1045335898
2993	0.1045113976
2994	0.1044888351
2995	0.1044716994
2996	0.1044559295
2997	0.1044355562
2998	0.1044200519
2999	0.104401759
3000	0.1043920997
3001	0.1043615911
3002	0.1043411652
3003	0.1043122335
3004	0.1042839962
3005	0.1042707163
3006	0.1042434443
3007	0.1042285549
3008	0.1042028036
3009	0.1041885291
3010	0.1041601734
3011	0.1041454455
3012	0.1041177407
3013	0.1041054091
3014	0.1040863678
3015	0.1040705905
3016	0.1040440278
3017	0.1040297682
3018	0.1040085399
3019	0.1039944193
3020	0.1039709455
3021	0.1039511323
3022	0.1039291777
3023	0.1039036954
3024	0.1038807342
3025	0.1038582203
3026	0.1038380606
3027	0.1038234506
3028	0.1037936738
3029	0.1037726867
3030	0.1037523452
3031	0.1037202276
3032	0.103690804
3033	0.1036706218
3034	0.1036547678
3035	0.1036418016
3036	0.1036127464
3037	0.1035954027
3038	0.1035764646
3039	0.1035511512
3040	0.1035340986
3041	0.1035107568
3042	0.1034786973
3043	0.1034459521
3044	0.1034181143
3045	0.1033978658
3046	0.1033746597
3047	0.1033485975
3048	0.1033317703
3049	0.103305516
3050	0.1032834581
3051	0.1032587997
3052	0.1032347674
3053	0.1032126565
3054	0.1031916993
3055	0.1031695634
3056	0.1031509409
3057	0.1031363797
3058	0.1031070936
3059	0.1030874268
3060	0.103063781
3061	0.1030407896
3062	0.103018714
3063	0.1029929244
3064	0.1029657445
3065	0.1029516732
3066	0.102938809
3067	0.1029170448
3068	0.1028909193
3069	0.102878095
3070	0.102855832
3071	0.1028344399
3072	0.1028200891
3073	0.102800729
3074	0.1027862356
3075	0.1027601799
3076	0.1027359454
3077	0.1027167124
3078	0.1026995087
3079	0.1026808475
3080	0.1026504615
3081	0.1026345098
3082	0.1026078502
3083	0.1025910827
3084	0.1025693394
3085	0.1025452483
3086	0.1025172311
3087	0.1024943114
3088	0.1024679344
3089	0.1024381833
3090	0.1024150294
3091	0.1023912278
3092	0.1023661779
3093	0.1023409333
3094	0.1023215457
3095	0.1022997096
3096	0.1022763554
3097	0.102252954
3098	0.1022372709
3099	0.1022209349
3100	0.102208978
3101	0.1021874884
3102	0.1021712383
3103	0.1021521347
3104	0.1021360854
3105	0.1021156167
3106	0.1020921908
3107	0.1020786019
3108	0.1020569676
3109	0.1020376869
3110	0.1020246687
3111	0.1020041994
3112	0.101985461
3113	0.1019606166
3114	0.1019484186
3115	0.101933182
3116	0.1019021457
3117	0.1018879107
3118	0.1018758686
3119	0.101853779
3120	0.1018342689
3121	0.1018215645
3122	0.1017953889
3123	0.1017703908
3124	0.1017449065
3125	0.1017322305
3126	0.1017177572
3127	0.1016951639
3128	0.1016760875
3129	0.1016470588
3130	0.101615019
3131	0.1015916554
3132	0.1015835517
3133	0.1015690607
3134	0.1015482913
3135	0.1015263678
3136	0.1015159184
3137	0.1014938393
3138	0.1014680846
3139	0.1014453388
3140	0.1014219165
3141	0.1014065753
3142	0.1013883878
3143	0.1013734298
3144	0.1013444971
3145	0.1013227165
3146	0.1012957357
3147	0.1012734397
3148	0.1012583318
3149	0.1012393983
3150	0.1012259019
3151	0.1012100923
3152	0.101194766
3153	0.1011743651
3154	0.1011500005
3155	0.1011326674
3156	0.1011013366
3157	0.1010694878
3158	0.101039935
3159	0.1010252453
3160	0.1010066965
3161	0.1009857372
3162	0.1009681602
3163	0.1009469011
3164	0.1009243452
3165	0.1009096246
3166	0.1008949402
3167	0.1008792723
3168	0.1008522223
3169	0.1008321369
3170	0.1008195519
3171	0.1007935656
3172	0.1007677509
3173	0.1007399509
3174	0.100719826
3175	0.1006985875
3176	0.1006798791
3177	0.1006672712
3178	0.1006510897
3179	0.1006336882
3180	0.1006170951
3181	0.1005935497
3182	0.1005783329
3183	0.1005618643
3184	0.100547445
3185	0.1005335874
3186	0.1005185167
3187	0.1005023288
3188	0.1004785819
3189	0.1004614778
3190	0.1004448376
3191	0.1004268031
3192	0.1004083808
3193	0.1003884382
3194	0.1003545338
3195	0.1003345074
3196	0.100317487
3197	0.1003041954
3198	0.1002846278
3199	0.1002635493
3200	0.1002431569
3201	0.1002282508
3202	0.1002146467
3203	0.1001959087
3204	0.1001775682
3205	0.1001629056
3206	0.1001423091
3207	0.1001224046
3208	0.1001090789
3209	0.1000886441
3210	0.1000729476
3211	0.1000558455
3212	0.1000416104
3213	0.1000171992
3214	0.09999148836
3215	0.09997020644
3216	0.09995002588
3217	0.09993570509
3218	0.09991996654
3219	0.09989242761
3220	0.09987931882
3221	0.09986388529
3222	0.09984161008
3223	0.09981608551
3224	0.09980355181
3225	0.09978162942
3226	0.09975688734
3227	0.09973670205
3228	0.09971312229
3229	0.09969470978
3230	0.09967379325
3231	0.09964914001
3232	0.09963412509
3233	0.09961371556
3234	0.0995945291
3235	0.09955732777
3236	0.09953324296
3237	0.09951410029
3238	0.0994881844
3239	0.09946411054
3240	0.09944095717
3241	0.0994168476
3242	0.09939204961
3243	0.09936819319
3244	0.09934891911
3245	0.09933141899
3246	0.09931747612
3247	0.09930452853
3248	0.09928390326
3249	0.09927272494
3250	0.09925541677
3251	0.09923602569
3252	0.09921275385
3253	0.09919624776
3254	0.09917348508
3255	0.09914576563
3256	0.09912505122
3257	0.09910472075
3258	0.09908591916
3259	0.09906334883
3260	0.09904024666
3261	0.09902044057
3262	0.0989983582
3263	0.09897722092
3264	0.09896353677
3265	0.09895012577
3266	0.09893682539
3267	0.09892351496
3268	0.09890667977
3269	0.09888968637
3270	0.0988686116
3271	0.09884924988
3272	0.09883593133
3273	0.09881357262
3274	0.09879623254
3275	0.09877695877
3276	0.09875160404
3277	0.09873671163
3278	0.09871342699
3279	0.09869117281
3280	0.09867185592
3281	0.09865240632
3282	0.09862533245
3283	0.09860075055
3284	0.09858385478
3285	0.09856783511
3286	0.09855194214
3287	0.09852986925
3288	0.09851698082
3289	0.09849843272
3290	0.09848536803
3291	0.0984627549
3292	0.09843494038
3293	0.09841809002
3294	0.09839678593
3295	0.09837887147
3296	0.09835821675
3297	0.09833142069
3298	0.09831710886
3299	0.09830152285
3300	0.09828973185
3301	0.0982716703
3302	0.09825119029
3303	0.09823236481
3304	0.09822220444
3305	0.09820930926
3306	0.09818643078
3307	0.09817590668
3308	0.09816269306
3309	0.09814081857
3310	0.09812351633
3311	0.09810960554
3312	0.09809430797
3313	0.09806825701
3314	0.09804749395
3315	0.09802908979
3316	0.09799951728
3317	0.097977466
3318	0.09794036165
3319	0.09791847951
3320	0.09789515806
3321	0.09786723989
3322	0.097850978
3323	0.09782891571
3324	0.09780673714
3325	0.09778912162
3326	0.09777832807
3327	0.09776259132
3328	0.09774068906
3329	0.09772003255
3330	0.09769905767
3331	0.09767816267
3332	0.09765001256
3333	0.0976278974
3334	0.09761254926
3335	0.09759399655
3336	0.09757388611
3337	0.09756061427
3338	0.09754027671
3339	0.09751964708
3340	0.09750027134
3341	0.0974808826
3342	0.09746405189
3343	0.09743466066
3344	0.09741226465
3345	0.09739707156
3346	0.09736817772
3347	0.09735110085
3348	0.0973354513
3349	0.09731530627
3350	0.09730263213
3351	0.09728718051
3352	0.09727587709
3353	0.0972573538
3354	0.09724297174
3355	0.0972289231
3356	0.09720834457
3357	0.09719191085
3358	0.09718008813
3359	0.09715629489
3360	0.0971328733
3361	0.09711224945
3362	0.0970932841
3363	0.09707276171
3364	0.09704926724
3365	0.09702871956
3366	0.09701637492
3367	0.09700169055
3368	0.09697243016
3369	0.09694903834
3370	0.09692942581
3371	0.09691062234
3372	0.09688620894
3373	0.0968618982
3374	0.09684130768
3375	0.09682614242
3376	0.09680200792
3377	0.09678887691
3378	0.09677328966
3379	0.09675266605
3380	0.09672309475
3381	0.09671052357
3382	0.09668812661
3383	0.09666511724
3384	0.09664356891
3385	0.09663244782
3386	0.09660968999
3387	0.09658972716
3388	0.09656972268
3389	0.0965548785
3390	0.09653284143
3391	0.09651799193
3392	0.09649757407
3393	0.0964764115
3394	0.09645069823
3395	0.09643023532
3396	0.09641524624
3397	0.09639697661
3398	0.09638557981
3399	0.09636451502
3400	0.096352395
3401	0.09633396021
3402	0.09631726272
3403	0.09630201767
3404	0.09628380061
3405	0.09626333973
3406	0.09624793853
3407	0.09622730433
3408	0.09620164391
3409	0.09618262133
3410	0.09616354184
3411	0.09614372437
3412	0.09612564944
3413	0.09610522409
3414	0.09608763365
3415	0.09607224242
3416	0.09605248842
3417	0.09603128749
3418	0.09600929184
3419	0.09598557663
3420	0.09596899282
3421	0.09594748641
3422	0.09593227535
3423	0.09591271126
3424	0.09589163566
3425	0.09587003152
3426	0.09584509369
3427	0.09583470078
3428	0.09581418049
3429	0.09578737083
3430	0.09576920483
3431	0.09575299356
3432	0.09573167119
3433	0.09570679024
3434	0.09569053348
3435	0.09567535583
3436	0.09564151382
3437	0.09561944399
3438	0.0956062645
3439	0.09557955349
3440	0.09557052553
3441	0.09555394439
3442	0.09553068512
3443	0.0955014889
3444	0.09548292251
3445	0.09546067747
3446	0.09543575907
3447	0.09541823545
3448	0.09540897791
3449	0.09539253553
3450	0.09537957781
3451	0.09535169253
3452	0.09533365269
3453	0.09531452898
3454	0.09528944346
3455	0.09525938652
3456	0.09524431166
3457	0.09522375456
3458	0.09520758726
3459	0.0951952092
3460	0.09516807172
3461	0.09514842463
3462	0.09512072886
3463	0.09509551441
3464	0.0950745455
3465	0.09505720028
3466	0.09503911149
3467	0.09501139631
3468	0.09499343222
3469	0.09497959
3470	0.09496122785
3471	0.09495118962
3472	0.09493488391
3473	0.09491400879
3474	0.09490366739
3475	0.0948876368
3476	0.09487001479
3477	0.09485673373
3478	0.09483915301
3479	0.09481609075
3480	0.09479909274
3481	0.09478315889
3482	0.09475837835
3483	0.09473551118
3484	0.09471947516
3485	0.09470026413
3486	0.09467732644
3487	0.09466194302
3488	0.09464407623
3489	0.0946201901
3490	0.09460565888
3491	0.09458771308
3492	0.09457000267
3493	0.0945533857
3494	0.09453140659
3495	0.09451825194
3496	0.09450226237
3497	0.09447989503
3498	0.09446069629
3499	0.09444724193
3500	0.09442938645
3501	0.09441613373
3502	0.09440435893
3503	0.09437919194
3504	0.09436654174
3505	0.09435290744
3506	0.09433323271
3507	0.09432202447
3508	0.09430696134
3509	0.09427926108
3510	0.0942519711
3511	0.09423168862
3512	0.09421143519
3513	0.09418387742
3514	0.09415914849
3515	0.0941329541
3516	0.09412118131
3517	0.09411088794
3518	0.0940950347
3519	0.09407905732
3520	0.09405919001
3521	0.0940406111
3522	0.09401832887
3523	0.09400384597
3524	0.09398737069
3525	0.09396028307
3526	0.09393830115
3527	0.09392816125
3528	0.0939048386
3529	0.09387866974
3530	0.09385668907
3531	0.09384719141
3532	0.09383300208
3533	0.09381523655
3534	0.09379394554
3535	0.09377516677
3536	0.09376328421
3537	0.09374559938
3538	0.09373248139
3539	0.09372077752
3540	0.09368963065
3541	0.09367031682
3542	0.09365802598
3543	0.09364625495
3544	0.09362465904
3545	0.09360310533
3546	0.09358367639
3547	0.09356792312
3548	0.09353727478
3549	0.09351410767
3550	0.09349917576
3551	0.09347902193
3552	0.09345970836
3553	0.09343869522
3554	0.09341557708
3555	0.09339821139
3556	0.09337237566
3557	0.09335930056
3558	0.09333708432
3559	0.09331585732
3560	0.09329144617
3561	0.09327335202
3562	0.0932555385
3563	0.09323464148
3564	0.09322034505
3565	0.09320255939
3566	0.09319152096
3567	0.09317405539
3568	0.09314891031
3569	0.09312685014
3570	0.09310898159
3571	0.0930953117
3572	0.09308398171
3573	0.09306595158
3574	0.09304060612
3575	0.09302176421
3576	0.09300699026
3577	0.0929903079
3578	0.09297784618
3579	0.09296021429
3580	0.09293935548
3581	0.09291413381
3582	0.09290249429
3583	0.09287879799
3584	0.0928578962
3585	0.09283156297
3586	0.09282162682
3587	0.0928106338
3588	0.09279244396
3589	0.09277204753
3590	0.0927636012
3591	0.09273726934
3592	0.0927154589
3593	0.0926994681
3594	0.09268261121
3595	0.09266056993
3596	0.09264865184
3597	0.09262744733
3598	0.09261047448
3599	0.09259012748
3600	0.09257722171
3601	0.09255524433
3602	0.09253788631
3603	0.09252699135
3604	0.09250736242
3605	0.0924923322
3606	0.09248255396
3607	0.09245731406
3608	0.09242907366
3609	0.09240790554
3610	0.09238910817
3611	0.09237633466
3612	0.09235518688
3613	0.09234026453
3614	0.09233147246
3615	0.09231570031
3616	0.0922954924
3617	0.09227195285
3618	0.09225240406
3619	0.09222981998
3620	0.09221351546
3621	0.09219272945
3622	0.09217714035
3623	0.0921618127
3624	0.09214207256
3625	0.09213155266
3626	0.09211610311
3627	0.09209567383
3628	0.09207476979
3629	0.09205506729
3630	0.09203420422
3631	0.09202059453
3632	0.0920066593
3633	0.09198309632
3634	0.09196655464
3635	0.09195400928
3636	0.09193424044
3637	0.09190255793
3638	0.09188943664
3639	0.09187900892
3640	0.09186299033
3641	0.09184149508
3642	0.09182819317
3643	0.09181742354
3644	0.09180376768
3645	0.0917892684
3646	0.09177726289
3647	0.09175021876
3648	0.09173335888
3649	0.09171818146
3650	0.09170374778
3651	0.09168340962
3652	0.09166772471
3653	0.09164425501
3654	0.09162831099
3655	0.09161755651
3656	0.09160784579
3657	0.09157514959
3658	0.09155666334
3659	0.09153953261
3660	0.0915162458
3661	0.09148912321
3662	0.09146091777
3663	0.09144403308
3664	0.09142137031
3665	0.09139521599
3666	0.09137541217
3667	0.09135283988
3668	0.09133422213
3669	0.09131251706
3670	0.09127937059
3671	0.09126474365
3672	0.0912453041
3673	0.09122843803
3674	0.09120335513
3675	0.09119374452
3676	0.09117911353
3677	0.09115782401
3678	0.0911295494
3679	0.09110943351
3680	0.09108489662
3681	0.09106769618
3682	0.09105411127
3683	0.09103775039
3684	0.09101664954
3685	0.09099275688
3686	0.09097402111
3687	0.0909519786
3688	0.09093335528
3689	0.09091189445
3690	0.09090214301
3691	0.09088565012
3692	0.0908654037
3693	0.09084815969
3694	0.09082553743
3695	0.09080638726
3696	0.09079196221
3697	0.09076776687
3698	0.09074804886
3699	0.09072596385
3700	0.09070503619
3701	0.09069187468
3702	0.09066832853
3703	0.09065575518
3704	0.09063828408
3705	0.09061992087
3706	0.09060612346
3707	0.09058150791
3708	0.09057178871
3709	0.09055999322
3710	0.0905349341
3711	0.09051357825
3712	0.09050451876
3713	0.09048880243
3714	0.09047000779
3715	0.09045376798
3716	0.09043434321
3717	0.09041502196
3718	0.09038970495
3719	0.09037531886
3720	0.09035053695
3721	0.09033154332
3722	0.09032232779
3723	0.09030358194
3724	0.09028422917
3725	0.09026767322
3726	0.0902531175
3727	0.09023523669
3728	0.09021438103
3729	0.0901962643
3730	0.09018244105
3731	0.09015638382
3732	0.09013756424
3733	0.09011249384
3734	0.09009577265
3735	0.09007856924
3736	0.09006730516
3737	0.09004855741
3738	0.09003208563
3739	0.09000795663
3740	0.08998406014
3741	0.08996009685
3742	0.08993814903
3743	0.08991844363
3744	0.08990471272
3745	0.08988985503
3746	0.08987278194
3747	0.08985517398
3748	0.08983345553
3749	0.08981774245
3750	0.08981015329
3751	0.08978649744
3752	0.08977318939
3753	0.08975200128
3754	0.08972934949
3755	0.08971852975
3756	0.08969947401
3757	0.08968183269
3758	0.08966300441
3759	0.08964286921
3760	0.08962646313
3761	0.08961336047
3762	0.08959251737
3763	0.08957440039
3764	0.08953984782
3765	0.08952056049
3766	0.08950817012
3767	0.08948627038
3768	0.08947456668
3769	0.0894566648
3770	0.08943233807
3771	0.08941084417
3772	0.08939985109
3773	0.08938103543
3774	0.08936408374
3775	0.08934152467
3776	0.0893204064
3777	0.08930309216
3778	0.08928302369
3779	0.08926482252
3780	0.08925015576
3781	0.08923563805
3782	0.08921290698
3783	0.08919060247
3784	0.08916679959
3785	0.08915112675
3786	0.08914186142
3787	0.08912523095
3788	0.08911630425
3789	0.08910292425
3790	0.08908879435
3791	0.08907333158
3792	0.089057064
3793	0.08904669155
3794	0.08903388623
3795	0.08900965934
3796	0.08898981839
3797	0.08897437992
3798	0.0889559775
3799	0.08893873577
3800	0.08892256242
3801	0.08890557248
3802	0.08889070072
3803	0.08887845116
3804	0.0888643998
3805	0.08884859858
3806	0.08883191244
3807	0.08881563129
3808	0.08879821581
3809	0.08878130715
3810	0.08876916815
3811	0.08875513385
3812	0.08873200002
3813	0.08871364973
3814	0.08869653602
3815	0.08867529145
3816	0.08866068178
3817	0.08864197317
3818	0.08862252055
3819	0.08860674655
3820	0.0885980255
3821	0.08858487227
3822	0.08856484718
3823	0.08854728002
3824	0.08852472747
3825	0.08849808184
3826	0.08848631688
3827	0.08847260989
3828	0.08845170846
3829	0.08843630437
3830	0.08842049431
3831	0.08839692875
3832	0.08837797734
3833	0.08835238817
3834	0.08833680263
3835	0.08832059546
3836	0.08831152096
3837	0.08829574034
3838	0.08827373985
3839	0.08825539142
3840	0.08823757255
3841	0.08822252357
3842	0.08820831528
3843	0.08818857372
3844	0.08817700649
3845	0.08815920381
3846	0.08814174431
3847	0.08812510743
3848	0.08810677844
3849	0.08809701141
3850	0.08806654797
3851	0.08803933297
3852	0.08801719814
3853	0.08800250756
3854	0.08798158382
3855	0.08796045446
3856	0.08794411119
3857	0.08792416357
3858	0.08790813024
3859	0.08789762966
3860	0.08787850262
3861	0.08786058667
3862	0.0878455284
3863	0.0878194072
3864	0.08779879499
3865	0.08777972249
3866	0.08775993725
3867	0.08774574099
3868	0.08772392868
3869	0.08770833141
3870	0.08769069786
3871	0.08768097466
3872	0.0876639393
3873	0.08765020642
3874	0.08763657258
3875	0.08762574611
3876	0.08760348795
3877	0.08759449564
3878	0.08757747821
3879	0.08756692038
3880	0.0875511639
3881	0.08753822196
3882	0.08751668758
3883	0.08750603377
3884	0.08749040231
3885	0.08746904923
3886	0.08745557742
3887	0.0874346724
3888	0.08741853507
3889	0.08739703637
3890	0.08738841241
3891	0.08736530595
3892	0.08734559341
3893	0.08732966364
3894	0.08731384435
3895	0.08729256747
3896	0.08727960595
3897	0.08725975957
3898	0.08723898303
3899	0.08722293697
3900	0.08720678735
3901	0.08719196638
3902	0.08716921173
3903	0.08715070134
3904	0.08713494135
3905	0.08712553871
3906	0.08710998692
3907	0.08709794073
3908	0.08708320032
3909	0.08706130842
3910	0.08705157705
3911	0.08703905897
3912	0.08701868674
3913	0.08700064467
3914	0.08698462822
3915	0.08696368729
3916	0.08695306759
3917	0.08693153422
3918	0.08691710456
3919	0.08689940749
3920	0.08687978964
3921	0.08684800483
3922	0.08683838516
3923	0.08681832633
3924	0.08680238981
3925	0.08678030321
3926	0.08676644603
3927	0.086743176
3928	0.08672395201
3929	0.08670449291
3930	0.08668128763
3931	0.08666799571
3932	0.08665107738
3933	0.08663040702
3934	0.08661339226
3935	0.08659028231
3936	0.08656478615
3937	0.0865479346
3938	0.08653251529
3939	0.08651452499
3940	0.08649653461
3941	0.08647936813
3942	0.08646609484
3943	0.08645431169
3944	0.08643747932
3945	0.08642326735
3946	0.08641297045
3947	0.08640353016
3948	0.08638385425
3949	0.08637523012
3950	0.08636051015
3951	0.08634138804
3952	0.08631933883
3953	0.08630199783
3954	0.08629080677
3955	0.08627690635
3956	0.08625831234
3957	0.08624085878
3958	0.08622437019
3959	0.08621102851
3960	0.08619319371
3961	0.08617214611
3962	0.08614810736
3963	0.08613410787
3964	0.08612350532
3965	0.08610574954
3966	0.0860841172
3967	0.08607126277
3968	0.08605203087
3969	0.08603225884
3970	0.08601453993
3971	0.0859963018
3972	0.08597342187
3973	0.08595607619
3974	0.08594468584
3975	0.08592056154
3976	0.08590756319
3977	0.08589059189
3978	0.08586205986
3979	0.08584669587
3980	0.08583186458
3981	0.08580883253
3982	0.08579130825
3983	0.08577907947
3984	0.08576924097
3985	0.08575342444
3986	0.085743742
3987	0.08572620676
3988	0.08569962279
3989	0.08568146854
3990	0.08567032509
3991	0.0856485152
3992	0.08563829988
3993	0.08562059196
3994	0.08560557847
3995	0.08559229215
3996	0.08557221224
3997	0.08555766958
3998	0.08553221378
3999	0.08551491098
4000	0.08549640873
4001	0.08548227829
4002	0.08547346175
4003	0.08545506601
4004	0.08543989743
4005	0.08542421418
4006	0.08540341893
4007	0.08538708518
4008	0.08536526121
4009	0.08534592079
4010	0.0853327538
4011	0.08532455528
4012	0.08531233813
4013	0.08529290191
4014	0.08528065126
4015	0.08526782396
4016	0.08525809026
4017	0.0852415455
4018	0.08522853918
4019	0.08521680217
4020	0.08519233601
4021	0.08518220755
4022	0.08516410969
4023	0.08514774194
4024	0.08513340341
4025	0.08511691481
4026	0.08509444255
4027	0.08508166636
4028	0.08506956212
4029	0.08505558661
4030	0.08504840171
4031	0.08502260383
4032	0.08500486859
4033	0.08497867357
4034	0.08496391482
4035	0.08494883539
4036	0.08493271345
4037	0.08492169609
4038	0.08491051908
4039	0.08489954793
4040	0.08487590101
4041	0.08485597464
4042	0.08483234181
4043	0.08481455398
4044	0.08479730611
4045	0.0847814826
4046	0.0847700705
4047	0.08475804056
4048	0.0847405297
4049	0.08472139337
4050	0.08471087233
4051	0.0846947081
4052	0.08467683107
4053	0.0846612505
4054	0.08464517587
4055	0.08462606208
4056	0.08461112132
4057	0.08459303392
4058	0.08458202939
4059	0.08456587513
4060	0.08454614514
4061	0.08452703818
4062	0.08451354696
4063	0.08448782028
4064	0.08447836421
4065	0.08447089124
4066	0.08445801917
4067	0.08444136537
4068	0.08441870502
4069	0.08440709046
4070	0.08438594373
4071	0.08437784631
4072	0.08436600427
4073	0.08435220666
4074	0.0843294943
4075	0.08431776688
4076	0.08430839614
4077	0.08428233051
4078	0.08426147641
4079	0.08424989217
4080	0.08423276282
4081	0.08421581791
4082	0.0842019757
4083	0.0841913247
4084	0.08417947345
4085	0.08416620584
4086	0.08415500988
4087	0.08413068292
4088	0.08411049488
4089	0.08409433213
4090	0.08407141016
4091	0.08405883995
4092	0.08404412922
4093	0.08402925447
4094	0.0840162908
4095	0.08400270163
4096	0.08399363344
4097	0.08397449379
4098	0.08396328307
4099	0.08394676219
4100	0.08391867602
4101	0.08390650519
4102	0.08389051141
4103	0.08387023861
4104	0.08386054988
4105	0.08384265096
4106	0.08382059958
4107	0.0837995919
4108	0.08378843929
4109	0.08377009575
4110	0.08376055801
4111	0.08374697312
4112	0.08373302693
4113	0.08370698766
4114	0.08369635033
4115	0.08368661033
4116	0.08367497799
4117	0.08365673442
4118	0.08363891064
4119	0.08362088185
4120	0.08360323477
4121	0.08359545334
4122	0.08357806671
4123	0.0835640233
4124	0.08354444854
4125	0.08352635633
4126	0.08351054942
4127	0.08349219259
4128	0.08347588304
4129	0.08346617133
4130	0.08344841356
4131	0.08342964697
4132	0.08341555526
4133	0.08340505013
4134	0.08338228931
4135	0.08336702833
4136	0.08335313091
4137	0.08333696908
4138	0.08331545144
4139	0.08329876643
4140	0.08328383909
4141	0.08326981723
4142	0.08325745871
4143	0.08323479958
4144	0.08322476352
4145	0.08320836821
4146	0.08318283663
4147	0.08316398226
4148	0.08315022303
4149	0.0831326435
4150	0.08311408461
4151	0.0831008775
4152	0.08308154993
4153	0.08306597635
4154	0.08304973242
4155	0.08302805937
4156	0.08300983099
4157	0.08299152397
4158	0.08297111903
4159	0.0829563412
4160	0.08293556478
4161	0.0829149901
4162	0.08290265876
4163	0.0828878881
4164	0.08286573434
4165	0.08285478091
4166	0.0828448155
4167	0.08282702409
4168	0.08281805076
4169	0.08280083904
4170	0.08278394129
4171	0.08277599665
4172	0.08275878554
4173	0.08274717821
4174	0.0827280398
4175	0.08271393823
4176	0.0826924066
4177	0.08267485748
4178	0.08266386077
4179	0.08264298637
4180	0.0826322648
4181	0.08261710728
4182	0.08259390422
4183	0.08257375836
4184	0.08255771098
4185	0.08254061663
4186	0.08252308991
4187	0.08251069579
4188	0.08249296884
4189	0.08248173277
4190	0.0824641522
4191	0.08245249528
4192	0.08243721936
4193	0.08241893973
4194	0.08239972177
4195	0.08238095116
4196	0.08236234922
4197	0.08234622132
4198	0.08233585948
4199	0.08232645246
4200	0.08231462628
4201	0.08229756895
4202	0.08227737904
4203	0.08226135776
4204	0.08223902575
4205	0.08222467055
4206	0.08221188215
4207	0.0821895432
4208	0.08218052951
4209	0.08216667369
4210	0.08214748397
4211	0.08213063973
4212	0.08212168109
4213	0.08209801953
4214	0.08208517874
4215	0.08207621029
4216	0.08206565996
4217	0.08205121636
4218	0.08202817701
4219	0.08200631373
4220	0.08199589886
4221	0.08198634872
4222	0.08196898348
4223	0.08194718343
4224	0.08193278458
4225	0.08191992173
4226	0.08190305372
4227	0.08188812317
4228	0.08186738456
4229	0.08185052613
4230	0.08184201366
4231	0.08182371576
4232	0.08181030724
4233	0.08179921704
4234	0.08178612782
4235	0.0817738165
4236	0.08175681345
4237	0.08174246867
4238	0.08172934017
4239	0.0817207385
4240	0.08169981386
4241	0.08168061921
4242	0.08165874552
4243	0.08164783026
4244	0.0816335874
4245	0.08161865219
4246	0.08160776926
4247	0.08159829106
4248	0.08157385032
4249	0.08155407305
4250	0.08154464514
4251	0.08152830796
4252	0.08151407042
4253	0.08149954167
4254	0.08148670738
4255	0.0814705136
4256	0.08145377319
4257	0.08144564916
4258	0.08143403373
4259	0.08141292688
4260	0.08139986184
4261	0.08138535875
4262	0.08137594417
4263	0.08136026202
4264	0.08134588717
4265	0.0813282128
4266	0.08131227792
4267	0.0812962046
4268	0.0812751515
4269	0.08125699267
4270	0.08124697917
4271	0.08123540618
4272	0.0812203056
4273	0.08121076427
4274	0.08119077847
4275	0.08117540182
4276	0.08116645417
4277	0.08115153271
4278	0.08113581514
4279	0.08111888909
4280	0.08110721697
4281	0.08108124037
4282	0.08106969888
4283	0.08104933476
4284	0.08103541209
4285	0.08101737254
4286	0.0810002585
4287	0.08098470757
4288	0.08096850289
4289	0.08095808389
4290	0.08094184085
4291	0.0809245779
4292	0.08090835038
4293	0.0808874063
4294	0.08087260581
4295	0.08085760926
4296	0.0808381703
4297	0.08082246189
4298	0.08080844983
4299	0.08079414128
4300	0.08077234169
4301	0.08075582486
4302	0.08074025715
4303	0.08072547491
4304	0.08071349155
4305	0.0807005372
4306	0.08069107721
4307	0.08067802644
4308	0.08066610997
4309	0.08064479811
4310	0.08063581354
4311	0.08061314581
4312	0.08060271938
4313	0.08058519617
4314	0.08056954213
4315	0.08055962641
4316	0.0805498824
4317	0.08053230175
4318	0.08051015036
4319	0.08049361655
4320	0.08047786079
4321	0.08046128164
4322	0.08044553922
4323	0.08043394778
4324	0.08042027794
4325	0.08040654777
4326	0.08039149532
