Date,Confirmed,Deceased,Recovered
2021-01-11,615,3,746
2021-01-12,602,3,855
2021-01-13,583,4,792
2021-01-14,570,3,737
2021-01-15,535,3,738
2021-01-16,505,3,764
2021-01-17,518,2,704
2021-01-18,495,2,700
2021-01-19,485,2,709
2021-01-20,490,2,707
2021-01-21,471,1,727
2021-01-22,451,2,700
2021-01-23,423,1,702
2021-01-24,410,1,704
2021-01-25,390,3,707
2021-01-26,380,2,637
2021-01-27,353,1,462
2021-01-28,346,2,602
2021-01-29,335,1,463
2021-01-30,323,2,441
2021-01-31,316,0,335
2021-02-01,298,1,406
2021-02-02,285,1,422
2021-02-03,283,2,528
2021-02-04,275,1,330
2021-02-05,267,1,425
2021-02-06,252,1,401
2021-02-07,244,1,355
2021-02-08,232,1,450
2021-02-09,234,1,353
2021-02-10,255,0,495
2021-02-11,285,2,302
2021-02-12,268,1,281
2021-02-13,279,0,283
2021-02-14,247,1,270
2021-02-15,249,0,280
2021-02-16,263,1,271
2021-02-17,278,1,273
2021-02-18,263,0,270
2021-02-19,266,1,277
2021-02-20,258,0,270
2021-02-21,283,1,264
2021-02-22,315,1,272
2021-02-23,348,0,294
2021-02-24,380,1,296
2021-02-25,424,1,301
2021-02-26,460,0,315
2021-02-27,451,1,328
2021-02-28,407,1,301
2021-03-01,427,1,360
2021-03-02,454,0,361
2021-03-03,475,1,358
2021-03-04,480,0,369
2021-03-05,515,1,405
2021-03-06,571,1,403
2021-03-07,575,1,459
2021-03-08,555,1,482
2021-03-09,581,2,453
2021-03-10,675,0,484
2021-03-11,710,0,451
2021-03-12,715,2,495
2021-03-13,775,2,579
2021-03-14,810,2,586
2021-03-15,890,1,594
2021-03-16,954,2,703
2021-03-17,1122,3,775
2021-03-18,1276,3,899
2021-03-19,1415,4,948
2021-03-20,1565,6,969
2021-03-21,1580,7,989
2021-03-22,1640,4,1110
2021-03-23,1730,4,1255
2021-03-24,1790,8,1277
2021-03-25,1961,7,1405
2021-03-26,2190,6,1422
2021-03-27,2276,5,1534
2021-03-28,2270,8,1605
2021-03-29,2252,8,1731
2021-03-30,2220,10,1988
2021-03-31,2360,9,2004
2021-04-01,2410,9,2015
2021-04-02,2640,11,2066
2021-04-03,2815,13,2063
2021-04-04,2875,14,2024
2021-04-05,3160,15,2028
2021-04-06,3280,17,2167
2021-04-07,3575,22,2217
2021-04-08,4021,35,2197
2021-04-09,4541,42,2280
2021-04-10,5011,49,2525
2021-04-11,5469,54,2976
2021-04-12,6021,55,2854
2021-04-13,6690,67,2748
2021-04-14,7410,73,2642
2021-04-15,8152,81,3023
2021-04-16,8920,94,3387
2021-04-17,9541,97,3783
2021-04-18,10340,110,3981
2021-04-19,11403,117,4179
2021-04-20,12206,121,4339
2021-04-21,12553,125,4802
2021-04-22,13105,137,5010
2021-04-23,13804,142,5618
2021-04-24,14097,152,6479
2021-04-25,14296,157,6727
2021-04-26,14340,158,7727
2021-04-27,14352,170,7803
2021-04-28,14120,174,8595
2021-04-29,14327,180,9544
2021-04-30,14605,173,10180
2021-05-01,13847,172,10582
2021-05-02,12978,153,11146
2021-05-03,12820,140,11999
2021-05-04,13050,131,12121
2021-05-05,12955,133,12995
2021-05-06,12545,123,13021
2021-05-07,12064,119,13085
2021-05-08,11892,119,14737
2021-05-09,11084,121,14770
2021-05-10,11592,117,14931
2021-05-11,10990,118,15198
2021-05-12,11017,102,15264
2021-05-13,10742,109,15269
2021-05-14,9995,104,15365
2021-05-15,9061,95,15076
2021-05-16,8210,82,14483
2021-05-17,7135,81,12342
2021-05-18,6447,67,9557
2021-05-19,5246,71,9001
2021-05-20,4773,64,8308
2021-05-21,4251,65,8783
2021-05-22,4205,54,8445
2021-05-23,3794,53,8734
2021-05-24,3187,45,9305
2021-05-25,3255,44,9676
2021-05-26,3085,36,10007
2021-05-27,2869,33,9302
2021-05-28,2521,27,7965
2021-05-29,2230,29,7109
2021-05-30,1871,25,5146
2021-05-31,1681,18,4721
2021-06-01,1561,22,4869
2021-06-02,1333,18,4098
2021-06-03,1207,17,3018
2021-06-04,1120,16,3398
2021-06-05,996,15,3004
2021-06-06,848,12,2915
2021-06-07,778,11,2613
2021-06-08,695,11,2122
2021-06-09,644,10,1675
2021-06-10,544,11,1505
2021-06-11,481,9,1526
2021-06-12,490,6,1278
2021-06-13,455,6,1063
2021-06-14,405,6,1106
2021-06-15,352,4,1006
2021-06-16,298,5,935
2021-06-17,283,6,770
2021-06-18,262,5,776
2021-06-19,228,5,874
2021-06-20,185,4,651
2021-06-21,151,2,619
2021-06-22,135,3,612
2021-06-23,138,3,487
2021-06-24,129,2,507
2021-06-25,123,3,431
2021-06-26,122,3,352
2021-06-27,112,3,305
2021-06-28,96,3,315
2021-06-29,93,2,326
2021-06-30,90,3,304
2021-07-01,84,3,300
2021-07-02,80,2,228
2021-07-03,76,3,190
2021-07-04,70,2,128
2021-07-05,62,2,194
2021-07-06,69,1,208
2021-07-07,65,0,289
2021-07-08,62,0,534
2021-07-09,56,1,196
2021-07-10,53,0,258
2021-07-11,42,0,262
2021-07-12,32,1,161
2021-07-13,31,0,113
2021-07-14,41,0,71
2021-07-15,38,0,90
2021-07-16,39,0,70
2021-07-17,37,1,110
2021-07-18,33,1,71
2021-07-19,24,0,74
2021-07-20,29,0,61
2021-07-21,28,0,50
2021-07-22,34,0,53
2021-07-23,36,0,61
2021-07-24,39,0,42
2021-07-25,30,0,42
2021-07-26,31,0,49
2021-07-27,30,0,57
2021-07-28,28,0,39
2021-07-29,27,0,33
2021-07-30,21,0,29
2021-07-31,27,0,35
2021-08-01,23,0,21
2021-08-02,22,0,25
2021-08-03,17,0,42
2021-08-04,15,0,28
2021-08-05,24,0,31
2021-08-06,23,1,24
2021-08-07,19,0,27
2021-08-08,25,0,14
2021-08-09,19,0,17
2021-08-10,21,0,24
2021-08-11,16,0,28
2021-08-12,17,1,28
2021-08-13,23,0,27
2021-08-14,25,0,18
2021-08-15,16,0,18
2021-08-16,14,0,13
2021-08-17,17,0,22
2021-08-18,23,0,16
2021-08-19,19,0,22
2021-08-20,17,0,14
2021-08-21,15,1,16
2021-08-22,15,0,17
2021-08-23,14,0,25
2021-08-24,14,0,25
2021-08-25,17,1,17
2021-08-26,16,0,18
2021-08-27,13,1,14
2021-08-28,10,0,14
2021-08-29,12,0,12
2021-08-30,12,0,13
2021-08-31,12,0,12
2021-09-01,13,0,10
2021-09-02,10,0,12
2021-09-03,16,1,17
2021-09-04,15,0,16
2021-09-05,14,0,16
2021-09-06,19,0,13
2021-09-07,18,0,21
2021-09-08,17,0,15
2021-09-09,19,0,20
2021-09-10,21,0,13
2021-09-11,16,0,12
2021-09-12,17,0,14
2021-09-13,12,0,16
2021-09-14,11,0,19
2021-09-15,15,0,18
2021-09-16,22,0,23
2021-09-17,25,0,20
2021-09-18,13,0,24
2021-09-19,8,0,15
2021-09-20,14,0,17
2021-09-21,14,0,14
2021-09-22,20,0,20
2021-09-23,26,0,19
2021-09-24,17,0,12
2021-09-25,16,0,12
2021-09-26,21,0,19
2021-09-27,21,0,30
2021-09-28,24,0,18
2021-09-29,20,0,12
2021-09-30,20,0,18
2021-10-01,16,0,16
2021-10-02,27,0,14
2021-10-03,23,0,14
2021-10-04,14,0,22
2021-10-05,23,1,14
2021-10-06,21,1,18
2021-10-07,20,1,22
2021-10-08,19,0,22
2021-10-09,24,1,17
2021-10-10,18,0,17
2021-10-11,21,0,18
2021-10-12,22,0,19
2021-10-13,26,0,20
2021-10-14,34,0,14
2021-10-15,14,0,17
2021-10-16,22,0,21
2021-10-17,10,0,16
2021-10-18,18,0,32
2021-10-19,18,0,26
2021-10-20,14,1,22
2021-10-21,13,0,33
2021-10-22,25,0,16
2021-10-23,24,0,21
2021-10-24,16,0,20
2021-10-25,16,1,20
2021-10-26,30,0,18
2021-10-27,17,0,15
2021-10-28,23,0,12
2021-10-29,22,0,14
2021-10-30,31,1,14
2021-10-31,20,0,23
